Extracellular,Intracellular_PD1
-6.866999999999999840e-03,-3.954070000000000196e+00
-1.968400000000000011e-02,-3.960478999999999861e+00
-3.158600000000000296e-02,-3.945219999999999949e+00
-3.189100000000000268e-02,-3.954680999999999891e+00
-3.341700000000000226e-02,-3.957733000000000168e+00
-2.090499999999999997e-02,-3.969939999999999802e+00
-2.487199999999999828e-02,-3.972380999999999940e+00
-4.531899999999999817e-02,-3.966887999999999970e+00
-4.165699999999999958e-02,-3.972992000000000079e+00
-4.013100000000000001e-02,-4.000763000000000069e+00
-3.616400000000000170e-02,-3.988860999999999990e+00
-1.754800000000000110e-02,-3.973907000000000078e+00
-2.288999999999999802e-03,-3.938200999999999841e+00
-4.013100000000000001e-02,-3.986419000000000157e+00
-2.548299999999999871e-02,-3.971159999999999801e+00
-3.707900000000000085e-02,-3.997710999999999792e+00
-1.113899999999999960e-02,-3.980621000000000187e+00
-1.754800000000000110e-02,-3.988250999999999991e+00
-1.266499999999999918e-02,-3.950102999999999920e+00
-9.003000000000000586e-03,-3.965666999999999831e+00
-6.560999999999999992e-03,-3.966277999999999970e+00
-2.792400000000000090e-02,-3.980011000000000188e+00
-3.250200000000000311e-02,-3.973297000000000079e+00
-1.907400000000000068e-02,-3.961699999999999999e+00
5.645999999999999977e-03,-3.951934000000000058e+00
-1.113899999999999960e-02,-3.953155000000000197e+00
-2.609300000000000161e-02,-4.001068000000000069e+00
-3.510000000000000099e-03,-3.973297000000000079e+00
-1.373000000000000088e-03,-3.958953000000000166e+00
-1.358099999999999932e-02,-3.977263999999999911e+00
-3.707900000000000085e-02,-3.966887999999999970e+00
-1.571699999999999833e-02,-3.946441000000000088e+00
-3.250200000000000311e-02,-3.933622999999999870e+00
-1.083399999999999988e-02,-3.964751999999999832e+00
-2.945000000000000048e-02,-3.977263999999999911e+00
-2.639800000000000132e-02,-3.946441000000000088e+00
-3.463800000000000212e-02,-3.946441000000000088e+00
-6.256000000000000276e-03,-3.965666999999999831e+00
-1.632700000000000123e-02,-3.941253000000000117e+00
-1.754800000000000110e-02,-3.959258000000000166e+00
-1.067999999999999939e-03,-3.956207000000000029e+00
-1.266499999999999918e-02,-3.932402999999999871e+00
-7.781999999999999855e-03,-3.972075999999999940e+00
-3.463800000000000212e-02,-3.953765000000000196e+00
-8.697999999999999135e-03,-3.958343000000000167e+00
-2.639800000000000132e-02,-3.943693999999999811e+00
7.781999999999999855e-03,-3.951324000000000058e+00
-1.998899999999999982e-02,-3.940031999999999979e+00
-1.571699999999999833e-02,-3.926909000000000205e+00
-5.645999999999999977e-03,-3.946136000000000088e+00
-1.876900000000000096e-02,-3.929046000000000038e+00
-1.083399999999999988e-02,-3.927214000000000205e+00
-2.548299999999999871e-02,-3.943388999999999811e+00
-2.456699999999999856e-02,-3.936370000000000147e+00
-4.074200000000000044e-02,-3.950407999999999920e+00
-3.311200000000000254e-02,-3.943388999999999811e+00
-1.235999999999999946e-02,-3.932402999999999871e+00
-2.090499999999999997e-02,-3.912870999999999988e+00
-5.478000000000000230e-02,-3.938505999999999840e+00
-3.860500000000000043e-02,-3.937590999999999841e+00
-3.250200000000000311e-02,-3.932097000000000175e+00
-1.602200000000000152e-02,-3.938200999999999841e+00
2.899000000000000101e-03,-3.926604000000000205e+00
-1.754800000000000110e-02,-3.931182000000000176e+00
-4.043599999999999972e-02,-3.906156999999999879e+00
-4.501399999999999846e-02,-3.925078000000000067e+00
-2.914500000000000077e-02,-3.936675000000000146e+00
3.814999999999999815e-03,-3.943998999999999810e+00
-1.724300000000000138e-02,-3.902800000000000047e+00
7.630000000000000063e-04,-3.916837999999999820e+00
-8.697999999999999135e-03,-3.906766999999999879e+00
-1.937900000000000039e-02,-3.933317999999999870e+00
-1.067999999999999939e-03,-3.916532999999999820e+00
-9.917999999999999733e-03,-3.957122000000000028e+00
-4.776099999999999790e-02,-3.921415999999999791e+00
-2.548299999999999871e-02,-3.936370000000000147e+00
-2.670300000000000104e-02,-3.948881999999999781e+00
-1.632700000000000123e-02,-3.934234000000000009e+00
-1.785300000000000081e-02,-3.902800000000000047e+00
-2.181999999999999912e-02,-3.948271999999999782e+00
-1.480099999999999992e-02,-3.955900999999999890e+00
-1.510599999999999964e-02,-3.936980000000000146e+00
-2.899000000000000101e-03,-3.917753999999999959e+00
-1.266499999999999918e-02,-3.904326000000000185e+00
-3.555400000000000227e-02,-3.938810999999999840e+00
-2.792400000000000090e-02,-3.940641999999999978e+00
-1.083399999999999988e-02,-3.939116999999999980e+00
-2.090499999999999997e-02,-3.912260999999999989e+00
-4.806599999999999762e-02,-3.925078000000000067e+00
-1.327500000000000034e-02,-3.917448999999999959e+00
-1.571699999999999833e-02,-3.958648000000000167e+00
-2.731400000000000147e-02,-3.927214000000000205e+00
-2.639800000000000132e-02,-3.908598000000000017e+00
-1.815800000000000053e-02,-3.896695999999999938e+00
-7.630000000000000063e-04,-3.935149000000000008e+00
4.729999999999999830e-03,-3.954070000000000196e+00
-1.174900000000000076e-02,-3.937590999999999841e+00
-1.724300000000000138e-02,-3.919890000000000096e+00
-1.083399999999999988e-02,-3.906461999999999879e+00
-2.731400000000000147e-02,-3.956207000000000029e+00
-3.005999999999999991e-02,-3.935760000000000147e+00
-3.707900000000000085e-02,-3.900358999999999909e+00
-1.388600000000000077e-02,-3.929656000000000038e+00
2.899000000000000101e-03,-3.954070000000000196e+00
-2.243099999999999955e-02,-3.950102999999999920e+00
-1.907400000000000068e-02,-3.916837999999999820e+00
-9.308000000000000301e-03,-3.953155000000000197e+00
-3.524800000000000155e-02,-3.944609999999999950e+00
-3.372200000000000197e-02,-3.931182000000000176e+00
-1.754800000000000110e-02,-3.929656000000000038e+00
-3.860500000000000043e-02,-3.944914999999999949e+00
-5.996800000000000047e-02,-3.938200999999999841e+00
-1.846300000000000024e-02,-3.925994000000000206e+00
-4.409899999999999931e-02,-3.957427000000000028e+00
-2.792400000000000090e-02,-3.944914999999999949e+00
-2.273599999999999927e-02,-3.937590999999999841e+00
-9.613000000000000017e-03,-3.930266000000000037e+00
-5.035000000000000413e-03,-3.936370000000000147e+00
9.613000000000000017e-03,-3.936675000000000146e+00
-9.308000000000000301e-03,-3.920195000000000096e+00
-2.884000000000000105e-02,-3.932707999999999871e+00
-1.113899999999999960e-02,-3.933927999999999869e+00
-9.308000000000000301e-03,-3.959563999999999862e+00
-3.158600000000000296e-02,-3.921415999999999791e+00
3.510000000000000099e-03,-3.911039999999999850e+00
9.613000000000000017e-03,-3.914397000000000126e+00
6.256000000000000276e-03,-3.936675000000000146e+00
4.120000000000000398e-03,-3.940336999999999978e+00
-4.580000000000000195e-04,-3.940031999999999979e+00
-3.219700000000000339e-02,-3.926909000000000205e+00
-2.593999999999999952e-03,-3.933622999999999870e+00
-1.693800000000000167e-02,-3.927824999999999900e+00
-9.003000000000000586e-03,-3.934234000000000009e+00
-5.950999999999999693e-03,-3.937590999999999841e+00
-3.982600000000000029e-02,-3.937285000000000146e+00
-7.781999999999999855e-03,-3.926604000000000205e+00
-2.700800000000000076e-02,-3.954070000000000196e+00
-2.792400000000000090e-02,-3.926909000000000205e+00
-7.630000000000000063e-04,-3.922636999999999929e+00
-2.884000000000000105e-02,-3.921720999999999790e+00
-3.494300000000000184e-02,-3.938810999999999840e+00
-1.876900000000000096e-02,-3.952544000000000057e+00
1.530000000000000056e-04,-3.925383000000000067e+00
-3.891100000000000114e-02,-3.935760000000000147e+00
-1.724300000000000138e-02,-3.954985999999999891e+00
-1.846300000000000024e-02,-3.961088999999999860e+00
-1.358099999999999932e-02,-3.950102999999999920e+00
-9.003000000000000586e-03,-3.936675000000000146e+00
-2.456699999999999856e-02,-3.940336999999999978e+00
-2.151499999999999940e-02,-3.945219999999999949e+00
-8.697999999999999135e-03,-3.956512000000000029e+00
-5.950999999999999693e-03,-3.962921000000000138e+00
-1.174900000000000076e-02,-3.951019000000000059e+00
-1.419100000000000049e-02,-3.952239000000000058e+00
-2.426199999999999884e-02,-3.939421999999999979e+00
-2.304099999999999898e-02,-3.949797999999999920e+00
-2.273599999999999927e-02,-3.932097000000000175e+00
-5.645999999999999977e-03,-3.949186999999999781e+00
1.530000000000000056e-04,-3.933622999999999870e+00
9.917999999999999733e-03,-3.953765000000000196e+00
-1.907400000000000068e-02,-3.928129999999999900e+00
-3.280700000000000283e-02,-3.914092000000000127e+00
-1.144399999999999931e-02,-3.922941999999999929e+00
-9.917999999999999733e-03,-3.936370000000000147e+00
3.203999999999999817e-03,-3.939116999999999980e+00
1.530000000000000056e-04,-3.962921000000000138e+00
-9.917999999999999733e-03,-3.943693999999999811e+00
-1.754800000000000110e-02,-3.920195000000000096e+00
-1.937900000000000039e-02,-3.930877000000000177e+00
-5.478000000000000230e-02,-3.930877000000000177e+00
-3.891100000000000114e-02,-3.932097000000000175e+00
-3.677400000000000113e-02,-3.933317999999999870e+00
-4.043599999999999972e-02,-3.931182000000000176e+00
-4.928699999999999748e-02,-3.910124000000000155e+00
-4.043599999999999972e-02,-3.965056999999999832e+00
-2.945000000000000048e-02,-3.965971999999999831e+00
-1.113899999999999960e-02,-3.951324000000000058e+00
-3.830000000000000071e-02,-3.927824999999999900e+00
-4.729999999999999830e-03,-3.914702000000000126e+00
-5.950999999999999693e-03,-3.913480999999999987e+00
-2.884000000000000105e-02,-3.893034000000000106e+00
-2.456699999999999856e-02,-3.913175999999999988e+00
-1.571699999999999833e-02,-3.885709999999999997e+00
-2.060000000000000026e-02,-3.917143999999999959e+00
-2.914500000000000077e-02,-3.874417999999999918e+00
-1.754800000000000110e-02,-3.919585000000000097e+00
9.308000000000000301e-03,-3.931182000000000176e+00
-1.998899999999999982e-02,-3.886014999999999997e+00
-2.548299999999999871e-02,-3.915312000000000126e+00
-3.921600000000000086e-02,-3.929656000000000038e+00
-1.205499999999999974e-02,-3.925078000000000067e+00
-1.846300000000000024e-02,-3.917448999999999959e+00
7.477000000000000139e-03,-3.931182000000000176e+00
-2.181999999999999912e-02,-3.935454000000000008e+00
-2.975500000000000020e-02,-3.952544000000000057e+00
-3.311200000000000254e-02,-3.895475999999999939e+00
-3.707900000000000085e-02,-3.926604000000000205e+00
-2.548299999999999871e-02,-3.919585000000000097e+00
-3.616400000000000170e-02,-3.924468000000000067e+00
-3.616400000000000170e-02,-3.911039999999999850e+00
-1.480099999999999992e-02,-3.937590999999999841e+00
-2.487199999999999828e-02,-3.898528000000000215e+00
-8.392000000000000154e-03,-3.922636999999999929e+00
-2.548299999999999871e-02,-3.901883999999999908e+00
-2.853400000000000034e-02,-3.901273999999999909e+00
-7.248000000000000276e-02,-3.943693999999999811e+00
-7.583700000000000163e-02,-3.914397000000000126e+00
-9.231699999999999628e-02,-3.929046000000000038e+00
-1.051350000000000062e-01,-3.915922999999999821e+00
-1.377889999999999948e-01,-3.923551999999999929e+00
-1.048290000000000055e-01,-3.921720999999999790e+00
-1.203940000000000010e-01,-3.925689000000000206e+00
-9.719999999999999474e-02,-3.918668999999999958e+00
-9.445299999999999530e-02,-3.916227999999999820e+00
-2.975500000000000020e-02,-3.904631000000000185e+00
-4.120000000000000398e-03,-3.900663999999999909e+00
1.297000000000000063e-02,-3.935454000000000008e+00
3.891100000000000114e-02,-3.892424000000000106e+00
9.353799999999999615e-02,-3.929656000000000038e+00
1.029980000000000062e-01,-3.921110999999999791e+00
1.396199999999999941e-01,-3.895475999999999939e+00
1.374839999999999951e-01,-3.897002000000000077e+00
1.438929999999999931e-01,-3.894559999999999800e+00
1.393149999999999944e-01,-3.907988000000000017e+00
1.124590000000000034e-01,-3.919585000000000097e+00
8.621299999999999797e-02,-3.896695999999999938e+00
8.468799999999999939e-02,-3.922331999999999930e+00
5.203300000000000286e-02,-3.916532999999999820e+00
2.243099999999999955e-02,-3.907988000000000017e+00
-6.256000000000000276e-03,-3.911039999999999850e+00
-2.456699999999999856e-02,-3.916532999999999820e+00
-2.670300000000000104e-02,-3.918363999999999958e+00
-5.233800000000000258e-02,-3.897612000000000076e+00
-5.417000000000000287e-02,-3.894864999999999799e+00
-6.088299999999999962e-02,-3.889981999999999829e+00
-7.126000000000000389e-02,-3.869229999999999947e+00
-7.461700000000000277e-02,-3.898528000000000215e+00
-7.278600000000000347e-02,-3.909514000000000156e+00
-9.780999999999999417e-02,-3.929961000000000038e+00
-7.339600000000000291e-02,-3.916227999999999820e+00
-7.583700000000000163e-02,-3.911039999999999850e+00
-5.935800000000000104e-02,-3.911954999999999849e+00
-5.111799999999999677e-02,-3.907073000000000018e+00
-4.013100000000000001e-02,-3.887236000000000136e+00
-3.280700000000000283e-02,-3.892119000000000106e+00
-3.830000000000000071e-02,-3.896390999999999938e+00
-4.135199999999999987e-02,-3.872586999999999779e+00
-3.280700000000000283e-02,-3.888151000000000135e+00
-2.456699999999999856e-02,-3.885099999999999998e+00
-5.905200000000000032e-02,-3.879910999999999888e+00
-3.494300000000000184e-02,-3.917448999999999959e+00
-4.165699999999999958e-02,-3.900358999999999909e+00
-3.189100000000000268e-02,-3.888761999999999830e+00
-2.273599999999999927e-02,-3.877775000000000194e+00
-1.510599999999999964e-02,-3.905546999999999880e+00
-3.219700000000000339e-02,-3.895170999999999939e+00
-1.876900000000000096e-02,-3.869841000000000086e+00
-2.304099999999999898e-02,-3.895780999999999938e+00
-2.304099999999999898e-02,-3.904936000000000185e+00
-5.600100000000000217e-02,-3.891202999999999967e+00
-2.212599999999999983e-02,-3.891202999999999967e+00
-2.426199999999999884e-02,-3.898528000000000215e+00
-1.724300000000000138e-02,-3.901883999999999908e+00
-2.212599999999999983e-02,-3.891507999999999967e+00
-6.576600000000000501e-02,-3.885099999999999998e+00
-8.712899999999999812e-02,-3.893949999999999800e+00
-1.124590000000000034e-01,-3.899443000000000215e+00
-1.045240000000000058e-01,-3.894559999999999800e+00
-1.145950000000000024e-01,-3.880827000000000027e+00
-1.045240000000000058e-01,-3.889066999999999830e+00
-8.743399999999999783e-02,-3.915007000000000126e+00
-4.409899999999999931e-02,-3.891507999999999967e+00
-4.806599999999999762e-02,-3.879300999999999888e+00
-2.853400000000000034e-02,-3.908598000000000017e+00
1.358099999999999932e-02,-3.900968999999999909e+00
1.174900000000000076e-02,-3.900358999999999909e+00
3.402800000000000269e-02,-3.884183999999999859e+00
3.158600000000000296e-02,-3.892119000000000106e+00
4.959199999999999720e-02,-3.874722999999999917e+00
6.973400000000000432e-02,-3.898833000000000215e+00
7.797400000000000164e-02,-3.896085999999999938e+00
6.790300000000000502e-02,-3.893949999999999800e+00
7.705800000000000149e-02,-3.909209000000000156e+00
7.522700000000000220e-02,-3.870146000000000086e+00
5.355900000000000244e-02,-3.913480999999999987e+00
6.179899999999999977e-02,-3.880827000000000027e+00
6.332500000000000628e-02,-3.902800000000000047e+00
6.240899999999999920e-02,-3.885099999999999998e+00
2.945000000000000048e-02,-3.924773000000000067e+00
1.937900000000000039e-02,-3.880217000000000027e+00
4.318299999999999916e-02,-3.888456999999999830e+00
2.181999999999999912e-02,-3.893644999999999801e+00
-1.419100000000000049e-02,-3.880522000000000027e+00
-1.998899999999999982e-02,-3.901273999999999909e+00
7.172000000000000423e-03,-3.864346999999999976e+00
-8.697999999999999135e-03,-3.920195000000000096e+00
-3.341700000000000226e-02,-3.900053000000000214e+00
-3.372200000000000197e-02,-3.873807999999999918e+00
-2.426199999999999884e-02,-3.868314999999999948e+00
-2.731400000000000147e-02,-3.881132000000000026e+00
-3.280700000000000283e-02,-3.917448999999999959e+00
-1.846300000000000024e-02,-3.877470000000000194e+00
-2.914500000000000077e-02,-3.867398999999999809e+00
-2.853400000000000034e-02,-3.856107000000000173e+00
-3.494300000000000184e-02,-3.884793999999999858e+00
-2.761900000000000119e-02,-3.853056000000000036e+00
-4.653999999999999804e-02,-3.883878999999999859e+00
-7.095400000000000318e-02,-3.875334000000000056e+00
-4.806599999999999762e-02,-3.885404999999999998e+00
-5.844200000000000089e-02,-3.875029000000000057e+00
-7.217500000000000304e-02,-3.884488999999999859e+00
-8.377199999999999924e-02,-3.880827000000000027e+00
-1.249709999999999988e-01,-3.892729000000000106e+00
-1.194780000000000009e-01,-3.882353000000000165e+00
-1.219200000000000006e-01,-3.875029000000000057e+00
-1.127640000000000031e-01,-3.900053000000000214e+00
-7.217500000000000304e-02,-3.898222000000000076e+00
-6.820800000000000474e-02,-3.867398999999999809e+00
-3.280700000000000283e-02,-3.862210999999999839e+00
-4.287799999999999945e-02,-3.884488999999999859e+00
9.003000000000000586e-03,-3.854887000000000175e+00
1.419100000000000049e-02,-3.868924999999999947e+00
1.632700000000000123e-02,-3.850614000000000203e+00
2.792400000000000090e-02,-3.871366000000000085e+00
3.891100000000000114e-02,-3.849699000000000204e+00
5.569500000000000145e-02,-3.849699000000000204e+00
6.088299999999999962e-02,-3.841763999999999957e+00
5.081299999999999706e-02,-3.850614000000000203e+00
7.126000000000000389e-02,-3.849699000000000204e+00
